pplid	pplxid
5775177	5779558
5785147	5779561
5775099	5779570
5784079	5779575
5784214	5779578
5777517	5779602
5773884	5779605
5784997	5779490
5773309	5779492
5775177	5779505
5779508	5779507
5772654	5779517
5784997	5779541
5775099	5779557
5775035	5779559
5781809	5779562
5774959	5779566
5775654	5779571
5774428	5779576
5776008	5779596
5772617	5779604
5779608	5779606
5774514	5779625
5784607	5779636
5777028	5779657
5782300	5779670
5774959	5779718
5780739	5779780
5776068	5779794
5784199	5779809
5776547	5779814
5774959	5779825
5772617	5779834
5781061	5779615
5779629	5779626
5772603	5779656
5776008	5779669
5784556	5779672
5775035	5779689
5783594	5779723
5771096	5779756
5776068	5779797
5775698	5779804
5784675	5779810
5780908	5779823
5772680	5779827
5775575	5779835
5773262	5779907
5778014	5779921
5776008	5779977
5777335	5779987
5778760	5779997
5773356	5780015
5779036	5780019
5782170	5780064
5773151	5780067
5773880	5780073
5780895	5780075
5775099	5780078
5780895	5779905
5771096	5779911
5784197	5779920
5784197	5779923
5781770	5779978
5776203	5779986
5771268	5779989
5784732	5780003
5775177	5780016
5775558	5780058
5784221	5780066
5777627	5780069
5775812	5780074
5773880	5780077
5779094	5780079
5772623	5780082
5783491	5780085
5781783	5780113
5780512	5780141
5784072	5780145
5773343	5780148
5772654	5780150
5782320	5780189
5779660	5780197
5779193	5780201
5775711	5780319
5784489	5780345
5784732	5780356
5775035	5780080
5780084	5780083
5783514	5780102
5773371	5780129
5780142	5780143
5782391	5780147
5774685	5780149
5770641	5780188
5773356	5780190
5773125	5780194
5784030	5780313
5777028	5780321
5779206	5780334
5783825	5780351
5773213	5780364
5783514	5780386
5784436	5780402
5781190	5780406
5782177	5780409
5779629	5780411
5780417	5780414
5784385	5780419
5781672	5780421
5774292	5780423
5774428	5780427
5780013	5780499
5781809	5780505
5774657	5780516
5774586	5780521
5773126	5780523
5779206	5780525
5782391	5780373
5784489	5780387
5778827	5780405
5771715	5780407
5781770	5780410
5781770	5780412
5781841	5780418
5781840	5780420
5785116	5780422
5775921	5780424
5778639	5780428
5774184	5780514
5780568	5780520
5784969	5780522
5773126	5780524
5776843	5780527
5772778	5780529
5784489	5780541
5783515	5780543
5781783	5780545
5775698	5780556
5778681	5780560
5784193	5780562
5780568	5780571
5777116	5780597
5782224	5780604
5780908	5780606
5775746	5780651
5779608	5780653
5772654	5780658
5772617	5780687
5776068	5780528
5782256	5780538
5784030	5780542
5782170	5780544
5779206	5780551
5784193	5780559
5783634	5780561
5784193	5780565
5780013	5780596
5782542	5780599
5785116	5780605
5776548	5780650
5784266	5780652
5772654	5780657
5772617	5780686
5781647	5780688
5780737	5780690
5785147	5780693
5775746	5780696
5779193	5780698
5781519	5780712
5777251	5780719
5783515	5780723
5783514	5780740
5783730	5780752
5772045	5780761
5771096	5780815
5783923	5780820
5773151	5780822
5777996	5780833
5778656	5780689
5781564	5780691
5773371	5780695
5779508	5780697
5777116	5780716
5780721	5780722
5781564	5780738
5780748	5780746
5774919	5780751
5773001	5780754
5778827	5780762
5780748	5780811
5781809	5780816
5777830	5780821
5775035	5780830
5773182	5780840
5781794	5780847
5770641	5780852
5784997	5780859
5773343	5780899
5782511	5781006
5780425	5781031
5781465	5781053
5778669	5781064
5778669	5781066
5779195	5781077
5778598	5781098
5775654	5781118
5778598	5780841
5776195	5780851
5784070	5780858
5780895	5780894
5773166	5780909
5773001	5781051
5777311	5781054
5778669	5781065
5781925	5781070
5778580	5781080
5778672	5781117
5776880	5781123
5783584	5781126
5784147	5781132
5772810	5781136
5776224	5781198
5774359	5781214
5783497	5781217
5772623	5781219
5775375	5781235
5776715	5781241
5784030	5781248
5784197	5781307
5782256	5781313
5772623	5781315
5784580	5781318
5784214	5781125
5779036	5781131
5782320	5781133
5775403	5781152
5770868	5781181
5781465	5781197
5784197	5781204
5771715	5781215
5783583	5781218
5778476	5781222
5784199	5781236
5772626	5781246
5772654	5781303
5773126	5781310
5773126	5781314
5784969	5781316
5772623	5781320
5781925	5781346
5776195	5781406
5781423	5781412
5781760	5781416
5781925	5781420
5781672	5781426
5777107	5781429
5781465	5781464
5784580	5781487
5774286	5781489
5784214	5781493
5774286	5781518
5772654	5781534
5771955	5781546
5776008	5781552
5785147	5781343
5776008	5781365
5784489	5781411
5771272	5781413
5781423	5781417
5781672	5781421
5779036	5781427
5775746	5781432
5773141	5781484
5555063	5781488
5784675	5781490
5784618	5781496
5781925	5781521
5782391	5781533
5784489	5781543
5771268	5781549
5785147	5781557
5782337	5781565
5777311	5781579
5774292	5781590
5774001	5781648
5785068	5781662
5784070	5781683
5772623	5781697
5771784	5781758
5773182	5781776
5784472	5781779
5771301	5781787
5782177	5781805
5781783	5781808
5784385	5781819
5775177	5781558
5782167	5781570
5782522	5781582
5555063	5781595
5782251	5781655
5781794	5781665
5783519	5781689
5775177	5781755
5784685	5781765
5784435	5781778
5776008	5781786
5783514	5781795
5784070	5781807
5781809	5781812
5778428	5781822
5781794	5781825
5771989	5781830
5781836	5781834
5777627	5781843
5770767	5781848
5770869	5781850
5777627	5781852
5772603	5781904
5774286	5781952
5778616	5781955
5784618	5781983
5773474	5781992
5777118	5782009
5784266	5782041
5773036	5782056
5781415	5781823
5778580	5781828
5781836	5781833
5784880	5781835
5781837	5781845
5777627	5781849
5780512	5781851
5776715	5781879
5781519	5781951
5781519	5781953
5777118	5781977
5776203	5781989
5772054	5782006
5774491	5782010
5782224	5782040
5773397	5782045
5777251	5782076
5775299	5782086
5784384	5782101
5784504	5782112
5781783	5782120
5782542	5782122
5772623	5782126
5783514	5782135
5777221	5782164
5774662	5782171
5784643	5782182
5782337	5782214
5779629	5782223
5782320	5782233
5784922	5782250
5780199	5782079
5774662	5782090
5779629	5782106
5773356	5782113
5784472	5782121
5774685	5782124
5774928	5782131
5779036	5782165
5776750	5782172
5782127	5782186
5784580	5782218
5782111	5782226
5776008	5782244
5783501	5782252
5773036	5782254
5778760	5782259
5774959	5782261
5784504	5782263
5772623	5782281
5775746	5782283
5772623	5782288
5779316	5782295
5784607	5782297
5776195	5782301
5779036	5782303
5785147	5782305
5784607	5782308
5779837	5782312
5782320	5782317
5773151	5782324
5782337	5782327
5776203	5782329
5781672	5782253
5780013	5782258
5776843	5782260
5777028	5782262
5773001	5782280
5773001	5782282
5775403	5782287
5782391	5782293
5784607	5782296
5775921	5782299
5783581	5782302
5777221	5782304
5785147	5782306
5784607	5782309
5781672	5782316
5779629	5782319
5772617	5782325
5774662	5782328
5778889	5782330
5782320	5782336
5776844	5782345
5776068	5782351
5784607	5782361
5775403	5782389
5779316	5782396
5780721	5782427
5778785	5782434
5775035	5782438
5776008	5782450
5773547	5782457
5784726	5782465
5773547	5782473
5772680	5782486
5775901	5782332
5784199	5782340
5784137	5782349
5777015	5782357
5782542	5782375
5783514	5782390
5776004	5782397
5772623	5782428
5773182	5782435
5775921	5782442
5782224	5782462
5782522	5782472
5782224	5782482
5784504	5782495
5783514	5782504
5785125	5782515
5779193	5782521
5782320	5782528
5778140	5782505
5773547	5782518
5771955	5782524
5775375	5782529
5784618	5783499
5775320	5783502
5783914	5783504
5782337	5783506
5783825	5783512
5777335	5783538
5778827	5783495
5555083	5783500
5775035	5783503
5773001	5783505
5782127	5783511
5784221	5783521
5773182	5783539
5779206	5783550
5784266	5783562
5784435	5783564
5771268	5783570
5784654	5783608
5783501	5783624
5778755	5783654
5778669	5783720
5773547	5783731
5777508	5783758
5773880	5783776
5771096	5783813
5774662	5783543
5776203	5783554
5782522	5783563
5783492	5783566
5772810	5783572
5784385	5783612
5784643	5783666
5779910	5783725
5782224	5783756
5770590	5783780
5773126	5783824
5776715	5783846
5784969	5783853
5780568	5783876
5782522	5783960
5782032	5783966
5778596	5783968
5781647	5783974
5775177	5784038
5780684	5784053
5783587	5784055
5781190	5784067
5784072	5784071
5782251	5784077
5778129	5784081
5783491	5783847
5770868	5783866
5777508	5783877
5778580	5783947
5784625	5783953
5778598	5783962
5782032	5783967
5779508	5784018
5784489	5784052
5783594	5784054
5771268	5784065
5783491	5784068
5779660	5784073
5771268	5784078
5774491	5784084
5783825	5784089
5780417	5784091
5782080	5784097
5782320	5784104
5781359	5784109
5779316	5784111
5774249	5784116
5784114	5784118
5784221	5784126
5781511	5784129
5777947	5784142
5780684	5784085
5784607	5784090
5773880	5784096
5785147	5784099
5782256	5784107
5773445	5784110
5782300	5784115
5775921	5784117
5772654	5784120
5781511	5784128
5784580	5784130
5775375	5784135
5773125	5784140
5785125	5784146
5772623	5784172
5775812	5784181
5777107	5784183
5555063	5784186
5779629	5784195
5782320	5784198
5782391	5784201
5778827	5784203
5773343	5784209
5779629	5784215
5777251	5784224
5783514	5784229
5778598	5784233
5783514	5784244
5778536	5784248
5772778	5784250
5773880	5784253
5776715	5784150
5778014	5784179
5783514	5784184
5773182	5784194
5777251	5784196
5779607	5784200
5778360	5784202
5777831	5784208
5777028	5784213
5774514	5784219
5778140	5784225
5784726	5784231
5775403	5784241
5779798	5784246
5772778	5784249
5780568	5784251
5778681	5784254
5780993	5784268
5774820	5784277
5785147	5784289
5778598	5784346
5784221	5784367
5778580	5784383
5784435	5784414
5784435	5784420
5783515	5784426
5784577	5784429
5772773	5784460
5776004	5784471
5784489	5784488
5780512	5784275
5776203	5784287
5773385	5784323
5772810	5784344
5771784	5784350
5775615	5784376
5778136	5784388
5771830	5784423
5774820	5784453
5772253	5784463
5784435	5784475
5784221	5784499
5782300	5784537
5780417	5784541
5774586	5784578
5774685	5784591
5772151	5784595
5782391	5784602
5779094	5784609
5775309	5784622
5782522	5784626
5776072	5784630
5773166	5784635
5776750	5784640
5784607	5784642
5780417	5784645
5779660	5784647
5785062	5784651
5774880	5784656
5784435	5784503
5782227	5784539
5776203	5784545
5782111	5784565
5784577	5784586
5776433	5784594
5783514	5784603
5776775	5784621
5780417	5784623
5772810	5784627
5784030	5784634
5782127	5784636
5778680	5784641
5784607	5784644
5772810	5784646
5784654	5784648
5782227	5784652
5780721	5784658
5775921	5784660
5784607	5784669
5773397	5784672
5785147	5784674
5782080	5784678
5784197	5784684
5771096	5784693
5779798	5784702
5773151	5784723
5776870	5784730
5783515	5784772
5774919	5784787
5783825	5784659
5785147	5784667
5785116	5784671
5784654	5784673
5783514	5784677
5784607	5784679
5783501	5784689
5779798	5784701
5781465	5784718
5773547	5784724
5778601	5784736
5781415	5784770
5775320	5784790
5779068	5784813
5781465	5784840
5782224	5784846
5782522	5784865
5773001	5784877
5776068	5784882
5773213	5784884
5779629	5784897
5784922	5784920
5555083	5784926
5775320	5784933
5773397	5784935
5783515	5784944
5774662	5784967
5784075	5784974
5782227	5784982
5775225	5784986
5774884	5784988
5778681	5784811
5779068	5784845
5783515	5784851
5778616	5784874
5782227	5784881
5784969	5784883
5780721	5784886
5784607	5784898
5774959	5784924
5555083	5784928
5771340	5784934
5781564	5784939
5555083	5784966
5779036	5784972
5775616	5784976
5777517	5784984
5770868	5784987
5782170	5784989
5774898	5785002
5783520	5785005
5774820	5785031
5773213	5785058
5783520	5785065
5784607	5785069
5774292	5785073
5779840	5785078
5785116	5785083
5774662	5785088
5783520	5785092
5779607	5785094
5784997	5785000
5779828	5785004
5782227	5785017
5784618	5785060
5784607	5785066
5774959	5785072
5783584	5785074
5783581	5785079
5778140	5785085
5773141	5785090
5779607	5785093
5773125	5785095
5770869	5785099
5784732	5785141
5781839	5785145
5774880	5785157
5774880	5785159
5774880	5785161
5776844	5785167
5775299	5785197
5774292	5785100
5774928	5785142
5781770	5785155
5774880	5785158
5774880	5785160
5774880	5785162
5775615	5785169
5783498	5785199
5391959	5354895
4139839	4350359
5852759	5847687
5847832	5848056
5857285	5850978
5850943	5852069
5848055	5852621
5847832	5856776
5391959	5377281
293394	293397
890299	890297
2618425	2623186
295548	293253
354293	352262
3061370	3061369
6332477	5119418
2856075	2956943
2413239	2411989
2673730	2674672
745042	747059
3098171	3088887
2831397	2933882
1850648	1858956
2673730	2685828
2725194	2676209
2885734	2953455
3322724	2765028
2950159	2884163
2673730	2698691
2807496	2900347
2836928	3209155
3203925	3203923
3333528	2774982
3333500	2770400
3060972	3056759
2840086	2903856
6355070	3133372
2919908	2924302
6355073	6255076
6355101	6355099
1701668	1710642
3093391	3084892
2756968	2757290
3101122	3090649
3573989	3573643
746302	6354984
746302	6354985
3208565	2877181
2562998	2562791
3208565	2846431
6544343	6355214
2753638	2748048
994547	967580
6193877	6193874
3940826	6254721
3929138	6254720
3931800	6254713
3944637	6254712
3929173	6254709
3942764	6254705
6254752	6254744
3947775	6254770
3946931	6254830
3726185	6254866
3717085	6254865
6254860	6254864
3726185	6254863
3719028	6254862
6280346	6258393
6265890	6265889
6267620	6266741
6267620	6266742
502011	6267066
6268312	6268310
3939342	6254696
3930743	6254695
3930743	6254694
3929173	6254693
3929136	6254691
3933361	6254690
6412147	6254808
3930421	6254742
3947338	6254741
3947338	6254740
3947338	6254739
3947338	6254738
6254727	6254737
3944716	6254735
3944716	6254734
3933132	6254733
6254729	6254724
3942764	6254723
3940826	6254722
3939342	6254704
3942764	6254703
3942764	6254702
3939342	6254701
3942764	6254700
3929173	6254699
3939342	6254698
3697006	6198975
3697006	6198977
6198978	6198979
3690903	6198980
6559994	6198999
6559994	6199001
6559994	6199003
6559994	6199005
6201363	6201143
98182	6201146
93274	6201147
93274	6201148
92900	6201149
98806	6201150
448923	6201151
448923	6201152
448923	6201153
90970	6201154
99077	6201156
98182	6201158
93274	6201163
91658	6201169
98182	6201173
98182	6201174
100146	6201175
100146	6201176
100146	6201177
98182	6201178
92900	6201364
92899	6201366
1837684	6193875
6193877	6193878
1840531	6193882
1840531	6193883
1845353	6193884
1845353	6193885
6193918	6193919
1832360	6193920
1883885	6193923
1835233	6193930
1835233	6193931
1835233	6193932
1837684	6193939
6193941	6193942
1834452	6193944
1842011	6193945
1842011	6193946
1836634	6193948
6193966	6193959
1884001	6193960
1884001	6193961
1884001	6193965
1843838	6193975
1843838	6193976
1842607	6193979
1845852	6193983
1842334	6193985
1842334	6193986
1842334	6193987
1843097	6194001
6194022	6194017
1835288	6194018
1833795	6194029
1835662	6194030
1835662	6194031
1837019	6194032
1843019	6194034
1843019	6194035
1843019	6194036
1843019	6194037
1843019	6194038
1834056	6194049
1883974	6194051
1883974	6194052
1838327	6194054
1838327	6194055
1836008	6194056
1836008	6194057
1836008	6194058
1838056	6194063
1838056	6194064
1842101	6194065
1837836	6194066
6194069	6194067
6194069	6194068
1836877	6194070
1836877	6194071
1840342	6194073
1839733	6194075
1838977	6194098
1838762	6194127
1836633	6194129
1836633	6194130
1836633	6194131
1836633	6194133
6621166	6194136
1883970	6194139
1833417	6194147
1846890	6194148
1833360	6194394
1833360	6194395
1844726	6194396
1883987	6194397
1844505	6194398
1835054	6194399
1835054	6194400
1883964	6194401
1883964	6194402
1837398	6194403
1883964	6194421
1837398	6194422
1837398	6194423
1844780	6194424
1844780	6194425
1845097	6194426
1845097	6194427
1837361	6194431
1837361	6194432
1835570	6194433
1835570	6194434
1835570	6194435
1835570	6194436
1842506	6194437
1842506	6194438
1839733	6194439
1833810	6194441
1836300	6194444
1883984	6194445
1836300	6194446
1841776	6198535
6198541	6198538
1841776	6198539
1846266	6198619
1846266	6198628
1674508	6254480
6274982	6275278
3625625	6195799
3720526	6254859
3738744	6254858
3728087	6254857
3728981	6254856
3725786	6254855
3725919	6254854
3724327	6254853
3726185	6254852
6201369	6201198
3716163	6201199
3729142	6201200
3725167	6201201
3718426	6201202
3725167	6201203
3725167	6201204
3718426	6201205
3718426	6201206
3723980	6201207
3718426	6201208
3718426	6201209
3718426	6201210
3718426	6201211
3718426	6201212
3718426	6201213
3727580	6201214
3727580	6201215
3727580	6201216
3718426	6201217
3726786	6201218
3727954	6201220
3725167	6201221
3728287	6201224
3730952	6201225
3725214	6201226
3723980	6201227
6265837	6265834
1485048	6266687
1502535	6266694
1502535	6266695
6267620	6266696
482939	6266709
482939	6266716
482939	6266722
482939	6266724
6266930	6266725
6266912	6266728
6266738	6266731
468277	6266732
468277	6266733
548408	6266734
548408	6266737
502011	6266964
502011	6266985
502011	6267053
498064	6267106
565473	6267117
495983	6267736
495983	6267737
515121	6268302
564414	6268375
6268751	6268750
267467	6271297
277054	6271543
272484	6272125
273682	6272137
268745	6272422
1866104	6273412
274983	6273497
267224	6273713
279823	6273727
276236	6273808
276236	6273809
276236	6273810
277566	6273821
277566	6273822
280425	6273823
280425	6273824
6273832	6273826
6273832	6273827
279227	6273828
280425	6273835
280425	6273836
280425	6273837
6273892	6273891
6273894	6273895
272675	6273918
272675	6273919
272675	6273920
272675	6273921
276776	6273943
276776	6273944
6273974	6273973
6273974	6273975
276776	6274013
276776	6274014
276776	6274016
280171	6274041
267570	6274053
6275265	6274904
6275265	6274905
6275265	6274906
6275265	6274907
6275265	6274908
6275265	6274909
6275265	6274910
6275265	6274912
6274916	6274913
6275265	6274914
6275265	6274915
266923	6274923
276140	6274924
276140	6274925
276533	6274926
280148	6274927
280148	6274928
276781	6274932
276781	6274933
276781	6274934
6274963	6274936
6274963	6274937
6274964	6274938
6274964	6274939
6274964	6274940
6274964	6274941
6274964	6274942
266922	6274946
278159	6274947
278468	6274948
274425	6274949
278468	6274950
278159	6274955
267161	6274958
6274964	6274961
276125	6274965
6274964	6274966
6274982	6274967
280740	6274978
275739	6274984
6274988	6274989
276401	6275034
276401	6275042
276704	6275114
269342	6275157
269342	6275158
268576	6275159
276377	6275160
280564	6275182
280564	6275183
6275032	6275193
277295	6275194
273535	6275195
6275265	6275204
6275265	6275205
6275265	6275206
6275265	6275207
6275265	6275209
6275265	6275210
276781	6275211
6275265	6275213
6275265	6275215
276781	6275218
6274963	6275219
6274963	6275226
6275265	6275227
6274964	6275228
6274964	6275229
6274964	6275230
6274963	6275232
276125	6275233
276125	6275234
276125	6275235
276125	6275236
276125	6275237
276125	6275238
276125	6275239
280322	6275241
279854	6275243
279854	6275244
277295	6275245
277295	6275246
277295	6275247
278159	6275253
275158	6275254
6274916	6275259
276781	6275267
276781	6275268
276781	6275269
6275265	6275272
276125	6275279
278468	6275281
280148	6275315
6274964	6275318
6274964	6275319
279854	6275321
277061	6275360
280602	6275366
276605	6275377
279424	6275386
279386	6275396
273961	6275397
265829	6275404
278138	6275410
277519	6275414
279737	6275435
276324	6275440
274449	6275828
279400	6275831
266826	6275832
266826	6275833
280420	6277299
275846	6278725
268170	6280328
1167918	6280345
278323	6280745
6283318	6283319
506364	6283455
506364	6283514
2016046	6284587
520761	6284822
6305124	6305123
6305126	6305127
1167528	6305129
1167528	6305130
6305139	6305133
6305139	6305134
6305139	6305135
1342362	6305136
6305139	6305138
532600	6312851
857470	6315148
6315161	6315159
6315161	6315160
6315161	6315162
6315164	6315168
6315161	6315169
574764	6315170
574764	6315171
574764	6315183
6315200	6315188
6315413	6315400
6315401	6315412
519704	6315471
544914	6315472
517084	6315477
517084	6315478
575841	6315480
575841	6315481
541448	6315482
6315487	6315489
6315487	6315490
477793	6315506
558043	6315509
579721	6315511
6315517	6315513
526701	462745
536098	461740
576721	461835
542374	462288
820068	463829
524901	465057
565614	465916
495260	465504
2027667	2012860
566698	467386
465477	468127
578680	468809
523812	469811
532615	470451
495190	471501
536098	471880
502018	473157
576699	472072
578652	472732
819435	473021
576699	473127
502018	473142
576699	475084
536098	475092
530123	473972
569495	476368
6417535	477497
546606	482329
578652	483826
536206	483828
6417535	483551
569495	483903
483904	483906
524901	484912
6417486	485156
6417633	486431
525530	488716
820024	489871
576699	491280
524901	491250
820024	495136
468531	495211
508116	498134
6419260	498352
6422299	498444
578652	499540
578652	499622
562897	500701
465477	500843
576699	501187
550280	501783
6417318	502681
536098	502971
819549	505942
6417537	506117
536098	506043
532615	506099
6417879	507854
468531	506779
503761	507338
564350	507348
530123	508751
6417876	507955
502018	511153
819906	510880
483904	511199
542374	511980
502792	511510
820024	511575
576699	513896
576699	514284
552095	514825
819827	515027
819586	516264
532615	517121
536098	517161
555111	518121
525133	518122
559533	518446
530123	518657
544535	518740
503761	518991
525133	518924
578652	520077
576699	520708
536098	520718
819586	521416
522730	520694
819586	521500
526701	522839
525133	525457
522730	525979
820024	526150
6417537	526736
576699	527056
819586	527420
529368	528176
6417635	528454
524901	529334
483904	530088
578652	529237
500288	531097
578652	532535
536098	533067
6417583	533492
488996	535286
544535	535451
576699	535966
578652	536164
524901	536398
578652	537832
500288	538167
578652	538472
6417016	538170
530123	538321
583931	539967
820068	540161
522730	540286
6417872	538730
522730	539110
564350	541406
576699	542287
524901	542634
578652	543254
820010	543624
526701	543264
578652	543672
517214	543929
526701	544123
576699	545078
465477	549475
522730	549479
497450	548903
524901	549863
524901	552932
582846	553034
6417537	554629
582001	553673
578652	559035
536098	561390
584374	560465
6417419	561853
502792	563035
536098	562820
483904	564912
524901	565197
6417535	566481
544535	566809
529368	566976
6417537	568440
542374	568884
6417632	567881
468531	568566
501361	569224
6417490	570578
569145	570699
584374	569143
536098	569273
544535	570636
503761	571695
582846	571741
819827	572449
6417537	576221
584374	575505
504542	576279
6417876	576432
499099	576469
561122	576506
576545	576543
576545	576546
500228	576561
475145	576563
551211	576760
2020162	2026803
578652	577603
6417535	577604
578252	577664
538403	577702
581357	577887
536102	577964
6315405	578157
556445	578302
579321	579319
817259	579320
520150	579480
1540463	1511072
1495324	1511113
569495	579870
498817	580222
495274	580977
581054	581056
581327	581322
581327	581323
507493	581453
582040	581981
519817	581994
6417635	582266
817772	582626
540539	582836
499905	582980
476687	583080
476687	583071
559654	583088
472795	583087
583545	583542
583545	583543
544535	583589
6315161	584062
584178	584114
1496674	1512161
1499990	1512162
559324	584410
6415551	1185510
6413560	1189963
6413560	1191541
6413541	1205731
1275339	1263240
1275339	1273862
3553478	3550209
3553478	3556303
3553478	3564436
3553478	3569175
3553478	3555586
360716	360507
1848354	1848615
1865485	1849687
1859642	1850705
1848354	1850959
1859642	1849571
1865485	1849815
1848354	1851548
1854746	1852052
1865485	1852603
1848354	1855525
1859642	1856679
1859642	1857119
1849592	1857482
1854746	1860888
1848354	1861341
1852676	1862739
1860779	1864204
1865485	1863121
1848354	1864453
1848354	1864533
2038888	2038887
2038888	2038889
1877797	1877296
89931	387287
3563908	3746181
3565562	3746194
3539088	3746209
3567794	3746192
3541216	3746203
819586	819592
6417537	819743
525133	820019
542374	820028
471667	820014
3696150	3762382
6690765	410366
6690765	410368
435801	435799
98717	435798
435801	435843
3696183	3827811
819556	857689
483554	872641
2019246	2056755
2017407	2056771
3560118	3830493
6418301	2056801
2056881	2056832
560437	875153
829032	875157
521509	6268364
2659994	2659628
2884133	2953403
2832397	2839491
2872303	2845907
2876903	2825410
3225053	2957653
388230	308220
2875479	2877850
2841115	2875671
3104248	6269244
3120030	3126558
6324376	3118903
2512154	2518754
2510253	6269443
2521978	2521262
2510253	6269444
2824545	2888147
3119075	6324557
3106090	3104201
3130148	3104231
3123710	3104280
3115206	3104392
3129938	3107128
3116503	3107217
3114930	3108187
6325392	3109630
3104230	3110107
3129071	3110397
3108008	3110690
3116503	3110898
3106090	3114690
3123538	3115057
3131131	3115199
3108008	3116295
3114930	3116902
6325386	3117039
3115798	3118546
3123654	6324786
3106090	6324787
3129059	6324788
3112011	6324789
3104358	6324790
3129986	6324791
3129650	6324792
3104218	6324793
3123468	6324794
3106035	6324795
3120811	3119004
3130194	3119071
3120304	3119234
3120811	3119723
3116503	3115809
3129407	3120314
3123538	3121251
3104230	3121573
3129239	3121676
3129986	3121757
3129121	3123081
3110044	3123717
3129401	3123718
3129407	3123887
3130759	3128800
3110405	3129381
3123083	3129704
3120454	3129956
3120304	3130120
3130213	3130212
3129164	3130542
3107141	3127001
3114757	3129276
3107162	3130765
3110405	3130766
3129244	6324553
6324568	6324554
3104230	6324555
3120304	6324556
3114957	6324558
3129244	6324559
6325379	6324560
3107337	6324561
3110044	6324562
3116018	6325032
3105742	6324993
6325388	6324995
3118586	6324997
3128127	6324999
3112011	6325001
3107469	6325003
3112011	6325005
3112011	6325008
3106090	6325010
3120289	6325013
3106090	6325015
3123709	6325017
3126127	6325019
3129407	6325021
3110044	6325023
3129416	6325025
3118469	6325027
3130194	6325029
3129938	6325031
3120430	6325033
3128436	6325035
3108008	6325037
3123654	6325034
3129239	6325036
3123710	6325038
3114972	6325040
3117879	6325041
3129203	6325043
3108008	6325045
3118353	6325047
3123709	6325049
3129938	6325051
3119027	6325053
3118637	6325055
3113352	6325057
3129120	6325058
3123468	6325060
3131131	6325062
3118353	6325064
6325374	6325066
3108008	6325068
3129986	6325069
3129059	6325071
3128245	6325073
6325383	6325075
6325376	6325077
3129986	6325078
3128384	6325039
3130208	6325042
3104316	6325044
3131131	6325046
3128245	6325048
3131131	6325052
3125420	6325054
3118637	6325056
3120304	6325059
3104875	6325061
3104316	6325063
6325352	6325065
3120485	6325067
3129938	6325050
3120808	6325072
3112011	6325074
3110044	6325076
3129071	6325079
3120811	6325081
3131131	6325083
3129071	6325080
3130070	6325082
3120302	6325084
3120430	6325086
3013534	6325087
3130148	6325089
3129120	6325091
3125420	6325093
3129059	6325095
3129164	6325096
3123468	6325098
3120304	6325100
3109748	6325104
6325379	6325106
3120811	6325108
3105599	6325110
3114972	6325112
3128245	6325114
6325387	6325116
3129690	6325117
3125273	6325119
3128436	6325121
3130639	6324796
3130759	6324797
3129120	6324798
3123515	6324799
3118586	6324800
3121881	6324801
3120811	6324802
3123654	6324803
3125273	6324804
3112011	6324805
3104218	6324806
3120461	6324807
3114241	6324808
3110044	6324810
3120304	6324889
3119075	6324891
6325353	6324892
3128393	6324894
3114241	6324896
6325379	6324856
3123691	6324860
3110596	6324862
3106090	6324864
3130207	6324866
3105742	6324868
3123468	6324870
3120304	6324873
3121758	6324875
3114241	6324877
3104316	6324879
3114967	6324881
3110044	6324883
3107141	6324886
3107197	6324888
3131131	6324890
3106090	6324893
3104316	6324895
3114967	6324897
3123538	6324898
3104218	6324900
3129059	6324899
3118353	6324901
3114957	6324903
3130070	6324905
3128436	6324907
3123516	6324909
3129692	6324911
3110044	6324913
3114229	6324915
3128527	6324917
3120430	6324918
3118586	6324920
3108008	6324922
3114942	6324924
3114228	6324926
3116018	6324928
3114942	6324930
3118469	6324932
3120304	6324934
3104358	6324936
3130208	6324938
3129938	6324940
3118637	6324942
3129938	6324902
3129203	6324904
3115329	6324906
3130427	6324908
3120304	6324910
3120430	6324912
3120304	6324914
3108008	6324916
3118586	6324919
3032567	6324921
3107469	6324923
3114228	6324925
3114229	6324927
3130070	6324929
3114229	6324931
3122970	6324933
3120485	6324935
3114967	6324937
3123468	6324939
3128245	6324941
3106035	6324945
3115329	6324944
3106042	6324946
3118441	6324948
3128245	6324950
3128245	6324952
3120811	6324954
3121258	6324956
3107186	6324958
3120808	6324960
3130639	6324962
3129989	6324964
3130246	6324966
3106035	6324968
3115206	6324970
3129239	6324972
3130148	6324974
3128277	6324976
3129986	6324978
3114229	6324980
3118586	6324982
3123478	6324983
3123709	6324984
3115230	6324986
3110044	6324988
3104358	6324947
3130931	6324949
3106035	6324951
3107141	6324953
3118353	6324955
3104230	6324957
3129383	6324959
6325370	6324961
3107204	6324963
3118353	6324965
3120430	6324967
3118353	6324969
3115063	6324971
3129938	6324973
6325390	6324975
3105742	6324977
3130208	6324979
6325376	6324981
6325378	6324985
3116924	6324987
3129059	6324989
3123084	6324991
3129692	6324990
6325394	6324992
6325363	6324994
3130762	6324996
3129059	6324998
6325352	6325000
3115206	6325002
3116018	6325004
3126127	6325006
3129059	6325007
3120304	6325009
3120302	6325011
3114757	6325012
3120348	6325014
6325390	6325016
3107469	6325018
3125420	6325020
6325353	6325022
3118586	6325024
3130214	6325026
3120430	6325028
3129938	6325030
3129986	6325123
3120304	6325125
3118586	6325085
3120304	6325088
